ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
2182,2022-01-21 08:00:00,-0.010210936361869488,39136.31,short,2182,28.65053590165797,BTCUSDT,7.169474176282839,36255.051,2022-01-23 20:00:00,2 days 12:00:00,TRAILING STOP
2184,2022-02-05 08:00:00,0.009795188021986803,41379.99,long,-1,18.400914332198926,BTCUSDT,4.539795031366612,43343.28,2022-02-09 04:00:00,3 days 20:00:00,SIGNAL
2187,2022-02-18 20:00:00,-0.010169911299705929,40216.79,short,2187,17.467225355222702,BTCUSDT,4.270702850724793,38420.613,2022-02-22 20:00:00,4 days 00:00:00,TRAILING STOP
2189,2022-03-01 08:00:00,0.009484092227200494,43492.96,long,2189,-13.073945376804053,BTCUSDT,-3.169508582538415,42200.14,2022-03-03 16:00:00,2 days 08:00:00,TRAILING STOP
2191,2022-04-06 04:00:00,-0.009064936190017305,45215.88,short,-1,13.407096011795673,BTCUSDT,3.2709882236063867,43648.01,2022-04-08 16:00:00,2 days 12:00:00,SIGNAL
2194,2022-04-19 16:00:00,0.009954135537204957,41445.88,long,-1,-3.083041643020121,BTCUSDT,-0.7472991284055198,41218.82,2022-04-21 20:00:00,2 days 04:00:00,SIGNAL
2197,2022-04-22 08:00:00,-0.010119036205009905,40709.6,short,-1,10.323150218821638,BTCUSDT,2.505972276809396,39609.11,2022-04-24 12:00:00,2 days 04:00:00,SIGNAL
2200,2022-04-25 12:00:00,-0.010661343499891385,38832.29,short,-1,-15.701475195340809,BTCUSDT,-3.7925867106987567,40225.98,2022-04-25 20:00:00,0 days 08:00:00,SIGNAL
2203,2022-04-26 08:00:00,0.010123747359120115,40584.5,long,2203,-21.34455232296811,BTCUSDT,-5.194999999999996,38555.275,2022-04-26 12:00:00,0 days 04:00:00,TRAILING STOP
2205,2022-05-08 20:00:00,-0.011755719062573666,34587.64,short,2205,34.577645876400425,BTCUSDT,8.504039982201727,31580.125500000002,2022-05-10 04:00:00,1 days 08:00:00,TRAILING STOP
2207,2022-05-10 08:00:00,-0.013081748731948175,31609.79,short,2207,-7.845190509204599,BTCUSDT,-1.897212950481488,32145.739500000003,2022-05-11 08:00:00,1 days 00:00:00,TRAILING STOP
2209,2022-06-02 12:00:00,-0.013652423745634888,30173.66,short,-1,1.9288705382448956,BTCUSDT,0.46823656792049856,29972.23,2022-06-05 16:00:00,3 days 04:00:00,SIGNAL
2212,2022-06-12 12:00:00,-0.015017054334730325,27457.39,short,2212,62.65704945101436,BTCUSDT,15.195882800586658,23234.3055,2022-06-14 04:00:00,1 days 16:00:00,TRAILING STOP
2214,2022-06-14 08:00:00,-0.018570544732081307,22877.52,short,2214,19.941374320774898,BTCUSDT,4.6937666932429805,21759.066,2022-06-15 12:00:00,1 days 04:00:00,TRAILING STOP
