ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
978,2022-01-21 22:00:00,-350.21945626678314,1.141,short,978,29.63024705355993,ADAUSDT,7.414969325153374,1.0542,2022-01-22 12:00:00,0 days 14:00:00,TRAILING STOP
980,2022-01-24 21:00:00,369.3265290362752,1.098,long,980,-21.06679147541106,ADAUSDT,-5.194999999999995,1.0431000000000001,2022-01-25 00:00:00,0 days 03:00:00,TRAILING STOP
982,2022-01-26 20:00:00,357.9940943228314,1.121,long,982,-20.84812617727967,ADAUSDT,-5.194999999999994,1.06495,2022-01-26 21:00:00,0 days 01:00:00,TRAILING STOP
984,2022-02-22 21:00:00,452.8459748691148,0.877,long,-1,18.20621957363791,ADAUSDT,4.584264538198408,0.919,2022-02-23 19:00:00,0 days 22:00:00,SIGNAL
987,2022-03-16 17:00:00,492.3630543840699,0.814,long,-1,8.543976082726774,ADAUSDT,2.131818181818184,0.833,2022-03-17 21:00:00,1 days 04:00:00,SIGNAL
990,2022-03-22 18:00:00,412.81088656107676,0.976,long,990,57.033023262783594,ADAUSDT,14.155507172131147,1.11625,2022-03-25 00:00:00,2 days 06:00:00,TRAILING STOP
992,2022-04-18 18:00:00,449.8758954784385,0.921,long,-1,7.260996953021955,ADAUSDT,1.752442996742661,0.939,2022-04-20 23:00:00,2 days 05:00:00,SIGNAL
995,2022-05-09 18:00:00,-646.3376478090973,0.6424,short,995,-10.47047599321305,ADAUSDT,-2.5217465753424695,0.6573,2022-05-09 20:00:00,0 days 02:00:00,TRAILING STOP
997,2022-05-10 00:00:00,-686.5668205460688,0.6025,short,997,-21.097851679136276,ADAUSDT,-5.10033112033194,0.631995,2022-05-10 01:00:00,0 days 01:00:00,TRAILING STOP
999,2022-05-16 15:00:00,-738.053436134667,0.554,short,999,-18.101790105746158,ADAUSDT,-4.427147111913367,0.5773950000000001,2022-05-17 05:00:00,0 days 14:00:00,TRAILING STOP
1001,2022-05-30 10:00:00,780.3897459595054,0.5195,long,1001,90.32940684209268,ADAUSDT,22.28086525505294,0.636405,2022-05-31 12:00:00,1 days 02:00:00,TRAILING STOP
1003,2022-08-14 04:00:00,717.1216029819587,0.5906,long,-1,-16.966164868469242,ADAUSDT,-4.005875380968501,0.5681,2022-08-14 20:00:00,0 days 16:00:00,SIGNAL
1006,2022-08-23 00:00:00,910.2285231425425,0.4614,long,-1,-2.7495272998566698,ADAUSDT,-0.6546814044213245,0.4593,2022-08-24 01:00:00,1 days 01:00:00,SIGNAL
1009,2022-08-25 21:00:00,887.1243546762868,0.473,long,1009,-14.389786891141165,ADAUSDT,-3.429325581395343,0.45771,2022-08-26 15:00:00,0 days 18:00:00,TRAILING STOP
1011,2022-09-10 00:00:00,829.6416269025959,0.5022,long,-1,2.564837089569369,ADAUSDT,0.6155913978494609,0.5063,2022-09-11 07:00:00,1 days 07:00:00,SIGNAL
1014,2022-09-19 17:00:00,927.2248944063892,0.4498,long,-1,-3.2425054557391864,ADAUSDT,-0.7774566473988543,0.44719999999999993,2022-09-20 08:00:00,0 days 15:00:00,SIGNAL
1017,2022-09-21 13:00:00,918.6383474978489,0.4535,long,-1,-2.393328486736178,ADAUSDT,-0.574487320837935,0.4518,2022-09-21 18:00:00,0 days 05:00:00,SIGNAL
1020,2022-09-21 19:00:00,903.6325787265143,0.4605,long,1020,-21.703338839944003,ADAUSDT,-5.215609120521179,0.43738,2022-09-21 21:00:00,0 days 02:00:00,TRAILING STOP
1022,2022-09-22 10:00:00,911.4370330067189,0.4517,long,1022,0.9293695566311353,ADAUSDT,0.22574164268319902,0.453625,2022-09-23 08:00:00,0 days 22:00:00,TRAILING STOP
1024,2022-10-25 19:00:00,1009.2668366386623,0.4081,long,-1,-1.3278923769654885,ADAUSDT,-0.32239647145307526,0.4076,2022-10-26 11:00:00,0 days 16:00:00,SIGNAL
