ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
5831,2022-01-07 04:00:00,-536.3043881363569,0.7451,short,-1,-14.327586250818031,XRPUSDT,-3.585478459267213,0.7703,2022-01-07 10:00:00,0 days 06:00:00,SIGNAL
5834,2022-01-07 16:00:00,-530.256275066602,0.7482,short,-1,-7.959093663122226,XRPUSDT,-2.0061347233360154,0.7617,2022-01-07 23:00:00,0 days 07:00:00,SIGNAL
5837,2022-02-12 23:00:00,477.5196574026723,0.8275,long,-1,-2.7938720115315463,XRPUSDT,-0.7070453172205415,0.8233,2022-02-13 04:00:00,0 days 05:00:00,SIGNAL
5840,2022-03-29 16:00:00,-459.3054362874999,0.8590999999999999,short,-1,-3.17995525759292,XRPUSDT,-0.8058898847631353,0.8643,2022-03-30 06:00:00,0 days 14:00:00,SIGNAL
5843,2022-04-14 23:00:00,544.3608465092834,0.7237,long,-1,25.260901774009316,XRPUSDT,6.412145916816353,0.7716,2022-04-15 20:00:00,0 days 21:00:00,SIGNAL
5846,2022-04-18 21:00:00,526.5255711801909,0.7579,long,-1,1.7792878626892275,XRPUSDT,0.44587676474469135,0.7628,2022-04-19 09:00:00,0 days 12:00:00,SIGNAL
5849,2022-04-26 21:00:00,-615.246618257304,0.649,short,-1,-2.769348078099765,XRPUSDT,-0.6935593220338954,0.6522,2022-04-27 05:00:00,0 days 08:00:00,SIGNAL
5852,2022-04-29 17:00:00,-651.8523432682175,0.6119,short,-1,-5.300015847410907,XRPUSDT,-1.3287628697499618,0.6188,2022-04-30 03:00:00,0 days 10:00:00,SIGNAL
5855,2022-05-11 23:00:00,-969.3987798835939,0.4103,short,-1,2.1156158972179577,XRPUSDT,0.5319034852546923,0.4073,2022-05-12 02:00:00,0 days 03:00:00,SIGNAL
5858,2022-05-19 03:00:00,-980.4654515272176,0.4061,short,-1,-4.133250157458043,XRPUSDT,-1.0380694410243543,0.4094999999999999,2022-05-19 05:00:00,0 days 02:00:00,SIGNAL
5861,2022-05-19 16:00:00,941.7899873380395,0.4219,long,-1,5.132661251993607,XRPUSDT,1.2917515999051972,0.4282,2022-05-20 12:00:00,0 days 20:00:00,SIGNAL
5864,2022-05-25 21:00:00,976.8678332554535,0.4078,long,-1,-8.11591564546964,XRPUSDT,-2.0372976949485055,0.4003,2022-05-26 07:00:00,0 days 10:00:00,SIGNAL
5867,2022-06-15 19:00:00,1240.216132647851,0.3199,long,-1,12.959142391650659,XRPUSDT,3.2663644889027816,0.331,2022-06-16 07:00:00,0 days 12:00:00,SIGNAL
5870,2022-06-24 12:00:00,1073.4795163256413,0.3719,long,-1,-1.9781007047332482,XRPUSDT,-0.4954826566281231,0.3708,2022-06-24 13:00:00,0 days 01:00:00,SIGNAL
5873,2022-09-29 22:00:00,799.7978250944425,0.49879999999999997,long,5873,-20.724889110411727,XRPUSDT,-5.194999999999992,0.47386,2022-09-30 01:00:00,0 days 03:00:00,TRAILING STOP
5875,2022-10-07 19:00:00,763.4854344846466,0.5171,long,-1,1.1172082362813427,XRPUSDT,0.2829820150841127,0.5196,2022-10-08 08:00:00,0 days 13:00:00,SIGNAL
5878,2022-10-13 17:00:00,819.7168221640136,0.4819,long,-1,12.885538586007206,XRPUSDT,3.2619838140693074,0.4986,2022-10-14 12:00:00,0 days 19:00:00,SIGNAL
5881,2022-10-14 20:00:00,-815.4144171141419,0.4877,short,-1,0.5922354911500296,XRPUSDT,0.14892351855649677,0.486,2022-10-15 15:00:00,0 days 19:00:00,SIGNAL
5884,2022-10-17 16:00:00,832.3867696825369,0.4778,long,-1,-6.782620354081216,XRPUSDT,-1.705399748848899,0.47059999999999996,2022-10-18 10:00:00,0 days 18:00:00,SIGNAL
5887,2022-10-25 22:00:00,858.4778636612557,0.46170000000000005,long,-1,-2.9367669237987917,XRPUSDT,-0.7409356725146203,0.45920000000000005,2022-10-26 03:00:00,0 days 05:00:00,SIGNAL
5890,2022-10-26 16:00:00,845.1259086787531,0.4683,long,-1,1.5724412656877087,XRPUSDT,0.39730941704036393,0.4711,2022-10-27 10:00:00,0 days 18:00:00,SIGNAL
5893,2022-11-22 00:00:00,1086.657440640106,0.3645,long,-1,-12.516337732780842,XRPUSDT,-3.1599999999999935,0.3537,2022-11-22 07:00:00,0 days 07:00:00,SIGNAL
5896,2022-12-16 15:00:00,-1079.7966264294712,0.3644,short,-1,14.345314141440825,XRPUSDT,3.645773874862792,0.3504,2022-12-17 22:00:00,1 days 07:00:00,SIGNAL
