ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
2319,2022-01-02 18:00:00,0.008430185425928566,47401.14,long,-1,-3.7022640481544564,BTCUSDT,-0.9264915780506527,47056.43,2022-01-02 19:00:00,0 days 01:00:00,SIGNAL
2322,2022-01-10 15:00:00,-0.00977921621023453,40786.57,short,-1,-9.903836478503688,BTCUSDT,-2.4830314978680432,41716.81,2022-01-10 21:00:00,0 days 06:00:00,SIGNAL
2325,2022-01-10 21:00:00,0.01147013425752172,41716.81,long,-1,-1.940033618125895,BTCUSDT,-0.4054428658375386,41631.02,2022-01-11 11:00:00,0 days 14:00:00,SIGNAL
2328,2022-01-19 18:00:00,0.00940651905831322,42151.0,long,-1,-4.916253409628178,BTCUSDT,-1.2399307726981537,41712.22,2022-01-19 22:00:00,0 days 04:00:00,SIGNAL
2331,2022-01-21 05:00:00,-0.010182578265827996,38842.03,short,-1,38.275382031851784,BTCUSDT,9.67742597387418,35009.27,2022-01-22 15:00:00,1 days 10:00:00,SIGNAL
2334,2022-01-24 11:00:00,-0.012115407241428042,33276.59,short,2334,-18.925504729770022,BTCUSDT,-4.6942978081588524,34770.645000000004,2022-01-24 17:00:00,0 days 06:00:00,TRAILING STOP
2336,2022-01-29 22:00:00,0.010411772982489959,38358.32,long,-1,-5.675226415512814,BTCUSDT,-1.4210158578373657,37889.49,2022-01-30 10:00:00,0 days 12:00:00,SIGNAL
2339,2022-03-06 22:00:00,0.010206127262531383,39020.12,long,-1,-7.0821720417204395,BTCUSDT,-1.778348580168398,38403.63,2022-03-07 01:00:00,0 days 03:00:00,SIGNAL
2342,2022-03-14 11:00:00,0.010148938763767535,39100.56,long,-1,-4.618111288027698,BTCUSDT,-1.1637529232317878,38723.35,2022-03-14 21:00:00,0 days 10:00:00,SIGNAL
2345,2022-03-15 00:00:00,0.009979652568362798,39671.37,long,-1,-9.867605021186286,BTCUSDT,-2.4924080010345087,38761.03,2022-03-15 07:00:00,0 days 07:00:00,SIGNAL
2348,2022-03-20 00:00:00,0.00933470122852607,42201.13,long,-1,-2.9884698732240134,BTCUSDT,-0.7586201601710569,41965.15,2022-03-20 02:00:00,0 days 02:00:00,SIGNAL
2351,2022-04-21 11:00:00,0.009308861481195361,42254.13,long,-1,-8.152200347749043,BTCUSDT,-2.07256954527285,41462.1,2022-04-21 19:00:00,0 days 08:00:00,SIGNAL
2354,2022-05-08 05:00:00,-0.011386622347558965,34400.81,short,-1,-3.368258538035648,BTCUSDT,-0.8598878921746286,34627.59,2022-05-08 13:00:00,0 days 08:00:00,SIGNAL
2357,2022-05-08 18:00:00,-0.011477868342239406,34068.7,short,-1,38.582151413001775,BTCUSDT,9.86664812569895,30642.55,2022-05-10 04:00:00,1 days 10:00:00,SIGNAL
2360,2022-05-14 23:00:00,0.01318629661279833,30239.33,long,-1,0.39691636286393717,BTCUSDT,0.09954145809446917,30330.0,2022-05-16 05:00:00,1 days 06:00:00,SIGNAL
2363,2022-05-16 23:00:00,0.013285965088833538,30018.449999999997,long,-1,-0.16639953831647458,BTCUSDT,-0.04172254063750354,30066.01,2022-05-17 15:00:00,0 days 16:00:00,SIGNAL
2366,2022-05-27 13:00:00,0.01362926161948239,29259.91,long,-1,-7.660269114038643,BTCUSDT,-1.9208732699451188,28755.88,2022-05-27 21:00:00,0 days 08:00:00,SIGNAL
2369,2022-05-30 12:00:00,0.012954688261070536,30665.38,long,-1,-3.356466454687979,BTCUSDT,-0.8449032752896145,30467.419999999995,2022-05-30 15:00:00,0 days 03:00:00,SIGNAL
2372,2022-05-30 22:00:00,0.012468244952748184,31807.99,long,-1,-4.636160409205286,BTCUSDT,-1.169006435175572,31499.46,2022-05-31 07:00:00,0 days 09:00:00,SIGNAL
2375,2022-06-13 12:00:00,-0.01667395214786239,23729.43,short,2375,-4.386838125722384,BTCUSDT,-1.1087298809958708,23944.851,2022-06-13 16:00:00,0 days 04:00:00,TRAILING STOP
2377,2022-06-13 17:00:00,-0.016634176243097928,23732.85,short,2377,29.76634938123068,BTCUSDT,7.540052711747636,21897.75,2022-06-14 03:00:00,0 days 10:00:00,TRAILING STOP
2379,2022-06-18 10:00:00,-0.020899962643827253,19173.91,short,2379,9.12464446679404,BTCUSDT,2.276982837616319,18699.45,2022-06-18 21:00:00,0 days 11:00:00,TRAILING STOP
2381,2022-06-18 22:00:00,-0.021739032533341224,18517.71,short,2381,-12.004817545160941,BTCUSDT,-2.9821403078458553,19032.384000000002,2022-06-19 09:00:00,0 days 11:00:00,TRAILING STOP
2383,2022-07-20 23:00:00,-0.017167519950577814,23309.06,short,-1,2.437449461163821,BTCUSDT,0.6091206166186016,23120.65,2022-07-21 21:00:00,0 days 22:00:00,SIGNAL
2386,2022-07-22 23:00:00,-0.017629191040525297,22724.27,short,-1,7.659194029446652,BTCUSDT,1.9118805136534651,22244.84,2022-07-23 22:00:00,0 days 23:00:00,SIGNAL
2389,2022-07-24 17:00:00,0.0177099778442984,22709.01,long,-1,-3.137608414159822,BTCUSDT,-0.780157919697941,22577.13,2022-07-25 00:00:00,0 days 07:00:00,SIGNAL
2392,2022-07-27 19:00:00,0.01780354516194839,22554.45,long,-1,6.475360703481694,BTCUSDT,1.612594720775721,22963.68,2022-07-28 09:00:00,0 days 14:00:00,SIGNAL
