Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,2142.491702628107,142.49170262810685,142.49170262810685,0,7.124585131405342,4.866264683489356,0.7699183153101403,2.8071688858508015,22,10,12,0,45.45454545454545,14,8,0.045454545454545456,6.476895574004857,26.073392018566302,-9.85351812979649,105.42326565850905,-22.483256995962883
