Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1947.4926630579823,-52.50733694201767,-52.50733694201767,0,-2.6253668471008837,-1.8200339607921345,-1.8507433609056256,3.9814995842751926,9,4,5,0,44.44444444444444,5,4,0.8888888888888888,-5.834148549113075,5.722903770331971,-15.079790404668973,16.25763043558973,-20.640537702887148
