timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2023-06-01,1873.63000000,1889.20000000,1840.00000000,1861.78000000,270496.60970000,2023-06-01 23:59:59.999,504448237.27338000,422899,132786.93240000,247622735.20923100,0
2023-06-02,1861.78000000,1910.00000000,1847.51000000,1906.68000000,313004.06580000,2023-06-02 23:59:59.999,591169483.09944700,456788,157874.04030000,298230534.99306600,0
2023-06-03,1906.69000000,1907.92000000,1881.60000000,1892.06000000,148818.24270000,2023-06-03 23:59:59.999,282550389.94668800,292512,71248.10150000,135269927.94934600,0
2023-06-04,1892.05000000,1914.63000000,1884.22000000,1890.01000000,172683.01190000,2023-06-04 23:59:59.999,328166899.06235400,289973,85783.12010000,163026354.23802600,0
2023-06-05,1890.00000000,1890.63000000,1778.00000000,1810.50000000,555361.26830000,2023-06-05 23:59:59.999,1017689609.36225600,688879,253634.64500000,464638835.75944900,0
2023-06-06,1810.49000000,1898.29000000,1797.18000000,1884.64000000,491407.21740000,2023-06-06 23:59:59.999,907660359.42596600,616201,254098.02440000,469823908.55393200,0
2023-06-07,1884.65000000,1897.80000000,1821.18000000,1832.13000000,429196.70640000,2023-06-07 23:59:59.999,796856688.86671300,594071,201074.79930000,373411267.73444600,0
2023-06-08,1832.12000000,1861.28000000,1828.31000000,1845.64000000,189270.48530000,2023-06-08 23:59:59.999,349160385.10498000,347990,89218.13060000,164597259.31850700,0
2023-06-09,1845.65000000,1855.00000000,1827.00000000,1840.37000000,198324.32520000,2023-06-09 23:59:59.999,365037779.74288700,354623,92841.28830000,170881394.31631400,0
2023-06-10,1840.37000000,1844.99000000,1715.03000000,1751.53000000,652324.66950000,2023-06-10 23:59:59.999,1148312156.52559600,877410,298962.65330000,525884490.13860500,0
2023-06-11,1751.52000000,1778.25000000,1738.72000000,1752.76000000,219956.24340000,2023-06-11 23:59:59.999,385656545.95023800,378921,104970.10390000,184058191.29345500,0
2023-06-12,1752.77000000,1759.33000000,1720.00000000,1742.57000000,302132.48190000,2023-06-12 23:59:59.999,525467514.61960900,467392,154579.04660000,268848228.17760000,0
2023-06-13,1742.57000000,1770.13000000,1724.22000000,1740.12000000,284268.00180000,2023-06-13 23:59:59.999,495907901.66849300,498880,147060.37350000,256562479.93400000,0
2023-06-14,1740.12000000,1750.03000000,1630.43000000,1650.95000000,415847.32700000,2023-06-14 23:59:59.999,705586390.23398100,572996,198035.00600000,335772562.74237700,0
2023-06-15,1650.95000000,1680.91000000,1626.01000000,1666.96000000,370774.76960000,2023-06-15 23:59:59.999,611499814.54217600,458568,192425.51560000,317419943.08694800,0
2023-06-16,1666.96000000,1729.50000000,1649.86000000,1717.92000000,311734.59040000,2023-06-16 23:59:59.999,525393264.96220100,408176,158600.07400000,267168521.19164600,0
2023-06-17,1717.91000000,1770.00000000,1714.26000000,1727.76000000,210914.92160000,2023-06-17 23:59:59.999,366944179.32063700,359758,107260.84850000,186631806.83369700,0
2023-06-18,1727.75000000,1747.84000000,1712.00000000,1720.95000000,156535.01280000,2023-06-18 23:59:59.999,270948973.41748400,273858,79223.60390000,137159225.73341200,0
2023-06-19,1720.95000000,1752.19000000,1698.00000000,1737.11000000,245162.75890000,2023-06-19 23:59:59.999,422827205.77548900,366143,120432.59420000,207735564.79235500,0
2023-06-20,1737.10000000,1796.99000000,1714.72000000,1791.99000000,328855.68460000,2023-06-20 23:59:59.999,577529266.78921700,459724,168345.97910000,295848851.47750900,0
2023-06-21,1791.99000000,1901.00000000,1787.38000000,1889.11000000,613755.88690000,2023-06-21 23:59:59.999,1132377905.48890200,699689,301882.53500000,557089886.05291200,0
2023-06-22,1889.10000000,1933.17000000,1865.98000000,1872.01000000,416714.57190000,2023-06-22 23:59:59.999,791056016.14617600,536410,196874.68600000,373931527.58078600,0
2023-06-23,1872.00000000,1936.42000000,1861.01000000,1892.63000000,401147.93240000,2023-06-23 23:59:59.999,760352485.33668100,531784,196520.65020000,372600003.36950400,0
2023-06-24,1892.63000000,1906.00000000,1864.77000000,1874.96000000,226910.29410000,2023-06-24 23:59:59.999,427721477.76198000,356654,108047.87640000,203668990.45857100,0
2023-06-25,1874.95000000,1930.00000000,1868.83000000,1898.80000000,338757.61580000,2023-06-25 23:59:59.999,644415530.04061600,482753,170334.26420000,323870595.29258300,0
2023-06-26,1898.80000000,1909.10000000,1837.18000000,1858.97000000,458743.86100000,2023-06-26 23:59:59.999,859537162.35561400,518009,221834.27490000,415653994.57101500,0
2023-06-27,1858.97000000,1912.53000000,1855.19000000,1889.58000000,366634.57070000,2023-06-27 23:59:59.999,690855987.04133200,437184,195382.36640000,368354695.94773100,0
2023-06-28,1889.58000000,1890.19000000,1816.56000000,1828.02000000,337836.57920000,2023-06-28 23:59:59.999,626358502.58848000,437585,160645.26760000,297804857.12545500,0
2023-06-29,1828.03000000,1880.00000000,1827.84000000,1851.99000000,241844.82810000,2023-06-29 23:59:59.999,448678322.17682200,350823,123194.61910000,228587452.24364900,0
2023-06-30,1851.99000000,1948.60000000,1825.01000000,1933.79000000,716538.10350000,2023-06-30 23:59:59.999,1353630452.61544500,824889,345435.65260000,653049175.24502700,0
2023-07-01,1933.80000000,1944.56000000,1909.44000000,1924.50000000,178373.36880000,2023-07-01 23:59:59.999,343093755.61273600,307019,88294.47030000,169850518.15340400,0
2023-07-02,1924.50000000,1959.20000000,1885.75000000,1937.48000000,255852.78320000,2023-07-02 23:59:59.999,491981842.96013900,381133,127341.96230000,244921036.01352000,0
2023-07-03,1937.49000000,1976.16000000,1933.55000000,1955.54000000,322102.42950000,2023-07-03 23:59:59.999,631158998.81141600,404084,156608.64050000,306826484.73680200,0
2023-07-04,1955.55000000,1967.08000000,1931.58000000,1936.20000000,205525.09840000,2023-07-04 23:59:59.999,401186997.24983800,307691,93898.54220000,183304067.88205800,0
2023-07-05,1936.19000000,1942.50000000,1894.51000000,1910.36000000,267633.47830000,2023-07-05 23:59:59.999,512774138.21894900,362985,128057.05960000,245340739.07556300,0
2023-07-06,1910.35000000,1958.00000000,1846.00000000,1846.17000000,456362.74100000,2023-07-06 23:59:59.999,868009586.22327000,519031,225559.18200000,429043301.00454300,0
2023-07-07,1846.17000000,1878.00000000,1826.00000000,1870.91000000,232944.34660000,2023-07-07 23:59:59.999,432733381.05496700,355260,115143.08730000,213926654.20575500,0
2023-07-08,1870.92000000,1876.00000000,1842.80000000,1865.24000000,125819.82730000,2023-07-08 23:59:59.999,234001180.80462500,228589,62592.51970000,116432999.11736000,0
2023-07-09,1865.24000000,1879.36000000,1856.15000000,1862.80000000,135046.37430000,2023-07-09 23:59:59.999,252189550.05161000,234925,67977.91700000,126943043.66060800,0
2023-07-10,1862.81000000,1905.50000000,1846.63000000,1880.40000000,247868.14940000,2023-07-10 23:59:59.999,464186441.16338200,338462,123964.15400000,232197400.11132800,0
2023-07-11,1880.41000000,1891.99000000,1862.38000000,1878.30000000,177771.61170000,2023-07-11 23:59:59.999,333339876.93269600,256360,85214.33010000,159785569.13999600,0
2023-07-12,1878.31000000,1902.00000000,1864.37000000,1871.82000000,264406.86730000,2023-07-12 23:59:59.999,498567734.55913300,338468,127657.95260000,240728674.89619800,0
2023-07-13,1871.82000000,2012.63000000,1862.59000000,2004.49000000,548861.42070000,2023-07-13 23:59:59.999,1069502144.02619400,618276,275375.01890000,536826200.18952200,0
2023-07-14,2004.49000000,2029.11000000,1898.39000000,1937.83000000,498724.03590000,2023-07-14 23:59:59.999,982369872.01990000,604687,233071.08200000,459199490.67721600,0
2023-07-15,1937.82000000,1946.37000000,1926.23000000,1931.41000000,135181.76630000,2023-07-15 23:59:59.999,261553961.16751500,242818,65759.39380000,127241697.85754400,0
2023-07-16,1931.41000000,1943.55000000,1914.00000000,1922.11000000,148667.10510000,2023-07-16 23:59:59.999,286787440.45690100,253770,69691.91530000,134478359.19064900,0
2023-07-17,1922.12000000,1936.18000000,1873.26000000,1911.20000000,277159.03490000,2023-07-17 23:59:59.999,528662412.29765800,391391,134997.43870000,257602038.11976900,0
