timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2022-01-01,0.26650000,0.27710000,0.26600000,0.27650000,55085186.00000000,2022-01-01 23:59:59.999,14958237.75230000,47777,26610547.00000000,7232419.04920000,0
2022-01-02,0.27670000,0.29230000,0.27550000,0.29210000,70471416.00000000,2022-01-02 23:59:59.999,20083388.17680000,71761,33476295.00000000,9541881.20100000,0
2022-01-03,0.29200000,0.29760000,0.28540000,0.29020000,101089932.00000000,2022-01-03 23:59:59.999,29444442.77780000,96921,50059696.00000000,14588534.45290000,0
2022-01-04,0.29040000,0.29130000,0.27840000,0.27910000,79908609.00000000,2022-01-04 23:59:59.999,22686770.21830000,69687,42241214.00000000,11994045.82330000,0
2022-01-05,0.27930000,0.29500000,0.25430000,0.26610000,128664074.00000000,2022-01-05 23:59:59.999,36163576.58650000,126887,64861160.00000000,18259646.13630000,0
2022-01-06,0.26620000,0.27240000,0.25800000,0.26760000,100323451.00000000,2022-01-06 23:59:59.999,26683416.70420000,89235,51679878.00000000,13741666.48650000,0
2022-01-07,0.26750000,0.26840000,0.25100000,0.25690000,108784242.00000000,2022-01-07 23:59:59.999,28207419.09570000,94663,54124063.00000000,14038398.13400000,0
2022-01-08,0.25710000,0.26460000,0.24660000,0.25500000,85233125.00000000,2022-01-08 23:59:59.999,21904486.39990000,67439,41735423.00000000,10734826.39900000,0
2022-01-09,0.25510000,0.26400000,0.25290000,0.26090000,59541431.00000000,2022-01-09 23:59:59.999,15409085.74080000,48169,30245737.00000000,7828406.71010000,0
2022-01-10,0.26100000,0.26410000,0.23490000,0.25290000,112088262.00000000,2022-01-10 23:59:59.999,27938385.29740000,83473,58240322.00000000,14503261.36190000,0
2022-01-11,0.25280000,0.26360000,0.24800000,0.26300000,68869759.00000000,2022-01-11 23:59:59.999,17581507.33210000,55935,35581483.00000000,9090807.61190000,0
2022-01-12,0.26300000,0.29170000,0.26280000,0.28220000,150003817.00000000,2022-01-12 23:59:59.999,41785388.24710000,122961,85194975.00000000,23757132.07900000,0
2022-01-13,0.28230000,0.29010000,0.26850000,0.26930000,100679548.00000000,2022-01-13 23:59:59.999,28343875.53540000,96184,48578688.00000000,13688894.08920000,0
2022-01-14,0.26920000,0.28630000,0.26140000,0.26440000,154090982.00000000,2022-01-14 23:59:59.999,41691595.92820000,139374,75154763.00000000,20348049.84780000,0
2022-01-15,0.26440000,0.26970000,0.25590000,0.25880000,131814740.00000000,2022-01-15 23:59:59.999,34448349.07520000,95747,66192501.00000000,17303808.40040000,0
2022-01-16,0.25900000,0.26250000,0.25430000,0.25890000,63917652.00000000,2022-01-16 23:59:59.999,16520207.27160000,58022,32184158.00000000,8317527.56250000,0
2022-01-17,0.25880000,0.25980000,0.24970000,0.25590000,67572565.00000000,2022-01-17 23:59:59.999,17139804.17170000,55565,29037393.00000000,7365355.32400000,0
2022-01-18,0.25600000,0.25760000,0.24870000,0.25410000,80656534.00000000,2022-01-18 23:59:59.999,20365091.59690000,67938,42429824.00000000,10717340.03690000,0
2022-01-19,0.25400000,0.25580000,0.24340000,0.24540000,67306243.00000000,2022-01-19 23:59:59.999,16781852.15470000,53444,32013323.00000000,7993427.96100000,0
2022-01-20,0.24550000,0.25260000,0.22970000,0.23150000,78926378.00000000,2022-01-20 23:59:59.999,19285532.41700000,65855,35481157.00000000,8674220.01580000,0
2022-01-21,0.23140000,0.23380000,0.19800000,0.20280000,203930777.20000000,2022-01-21 23:59:59.999,44370802.32765700,148536,93802952.80000000,20390536.21740000,0
2022-01-22,0.20270000,0.20810000,0.16760000,0.19240000,255008979.90000000,2022-01-22 23:59:59.999,48069777.68199800,167152,121094789.30000000,22883540.40219000,0
2022-01-23,0.19240000,0.20110000,0.18770000,0.20090000,122874220.00000000,2022-01-23 23:59:59.999,23892711.69680000,74853,61359820.00000000,11938298.62450000,0
2022-01-24,0.20080000,0.20090000,0.17180000,0.19780000,178115510.00000000,2022-01-24 23:59:59.999,32767093.16400000,101133,87332984.00000000,16055151.51970000,0
