timeOpen,open,high,low,close,volume,marketCap
2022-01-01,170.3108385232,178.9622459889,170.1955418902,178.5179405616,1084780602.67,55188725653.37
2022-01-02,178.5324156172,179.4323508491,175.0123163519,176.3828413184,995389409.2,54552495291.77
2022-01-03,176.3863054579,176.3863054579,167.5339795658,170.2977466191,1345778058.3,52670374804.04
2022-01-04,170.2861155421,173.7351066117,166.7401238688,167.938905513,1499265336.01,51940766392.62
2022-01-05,167.9403321338,171.1104610858,148.2161047063,155.0997327334,2123759720.64,47990806949.28
2022-01-06,155.1059211479,155.1059211479,146.6676618652,150.4313573187,2097172620.16,46546249337.82
2022-01-07,150.4134064842,150.5209536161,135.149998669,136.4028163729,2926269671.99,42449507269.48
2022-01-08,136.4001615591,147.8373059461,134.0210160986,142.5134564693,2730000333.42,44370497800.92
2022-01-09,142.5431170524,145.4404159674,138.3941011325,140.8390115356,1599123911.69,43849094270.11
2022-01-10,140.8336292858,143.5633626802,130.7969937487,135.9549436416,2040883379.4,42328403946.82
2022-01-11,135.9409091491,143.2990441907,134.1339765208,140.1838569277,1554197313.98,43687287951.14
2022-01-12,140.2037544554,152.9364801433,138.5462643797,151.7031046495,2242337549.56,47297750723.43
2022-01-13,151.6905971048,157.5437260525,146.0100424048,146.0100424048,2177023564.12,45522685149.78
2022-01-14,146.0259047398,150.4694894497,142.3906895832,146.1590329041,1822320950.75,45895557120.56
2022-01-15,146.180020558,149.3501902111,144.4191455729,147.8011778579,1123271783.98,46411116637.6
2022-01-16,147.7866078105,151.7723443022,146.4017864425,147.8565135597,1172854751.03,46428403266.76
2022-01-17,147.8767858629,148.2058779828,137.5000315312,139.9260081211,1487772250.02,43958119358.99
2022-01-18,139.9327739193,142.466486224,134.8958053052,141.587192391,1449435941.77,44479908451.96
2022-01-19,141.5469956019,142.294079224,133.3551758175,135.792387636,1444663455.81,42659386705.75
2022-01-20,135.7913331212,143.6174028988,127.1740441822,127.2052858747,984099352.02,40002152189.39
2022-01-21,127.3333352625,128.4328614968,107.9089990084,111.9660599145,3771688473.37,35215581863.4
2022-01-22,111.9765411553,113.5876783857,89.2871522774,94.1783693259,4039466375.86,29621569901.63
2022-01-23,94.3076005193,104.519203848,93.5934806079,99.5782209122,2548191912.14,31336377846.28
2022-01-24,99.6175174931,99.7705180978,81.2260507578,91.6501647758,4664539688.47,28841432696.05
2022-01-25,91.6601561919,99.7012317149,87.7571269164,94.7203499599,2842652331.84,29821092633.51
2022-01-26,94.7188307615,103.7215548962,89.8075528646,92.2380478681,3177186515.06,29051998871.21
2022-01-27,92.2180531888,94.059993821,86.1860358356,89.6324941648,2513945821.94,28231276793.03
2022-01-28,89.5290929232,93.3646719191,87.574240751,91.3128928651,2156098048.54,28760488350.73
2022-01-29,91.3546947602,98.6110469141,90.9638011513,96.223490532,1727329991.95,30320117871.33
2022-01-30,96.249000941,97.2983261326,91.707025161,93.2976734186,1110338980.55,29398127131.31
2022-01-31,93.3011730681,100.725072319,89.5859916196,99.7388354995,1888454240.81,31427675610.77
2022-02-01,99.7259416695,112.9801215267,99.4778615417,109.9789812436,3568466348.63,34630740596.89
2022-02-02,110.019457652,111.9573689256,97.7355980293,101.8376036386,3297984784.15,32067089980.85
2022-02-03,101.8281020375,102.6684631644,94.6353167577,101.459040447,2618951519.27,31947820324.83
2022-02-04,101.3409374133,112.410335251,100.6773717747,112.1742494472,3121470028.03,35380926661.26
2022-02-05,112.2054819975,118.2131230788,110.5340646407,113.8943064756,2337469323.62,35923375177.26
2022-02-06,113.9028255686,115.8664856048,112.186358163,115.2997578227,1488437091.46,36532195892.1
2022-02-07,115.2761937672,121.5540308412,113.1404614501,117.3551504438,2501444983.48,37240734078.8
2022-02-08,117.408912529,119.9695510301,110.2419441568,113.5954820084,2670414752.6,36047442124.76
2022-02-09,113.5340323975,116.8273205273,109.9786529479,114.0193806671,1844036035.28,36197167002.57
2022-02-10,114.0216443135,114.7884219676,106.2028038954,106.2028038954,2534257400.07,33715605750.72
2022-02-11,106.2297673032,107.8453878489,95.6042897123,96.3818802153,2244853463.72,30613785508.22
2022-02-12,96.4014905162,99.5536608812,93.4986419494,95.9182050869,1722515979.15,30479311443.29
2022-02-13,95.892587499,97.2062142426,91.8157082328,93.2441012952,1150014559.45,29629765453.55
2022-02-14,93.1936891317,97.7417275016,91.2076945006,96.4332708444,1787236369.03,30767492261.56
2022-02-15,96.4374077317,105.2919745297,96.4332994456,104.8733046656,2134576043.72,33474369631.93
2022-02-16,104.9250384644,105.346340548,98.580372904,101.9329028968,1908954819.63,32541672669.6
2022-02-17,101.8982327128,102.6329351874,92.6762432205,93.410421104,1872498132.94,29847059423.82
2022-02-18,93.4629830808,96.2018211065,89.7061078262,90.0654607785,1669246811.94,28790343296.56
2022-02-19,90.0518818649,92.5409610662,88.9531173666,91.4966528,1084605729.1,29247783190.97
2022-02-20,91.4443231225,93.3202817174,86.0174417011,90.901414855,1912980153.2,29057463086.35
2022-02-21,90.8830225427,95.9040908748,83.1184465302,83.1231619649,2892900595.08,26582210816.1
2022-02-22,83.1063963399,87.1639757824,81.2048599417,86.4653845495,2046554017.52,27650979800.77
2022-02-23,86.4707971544,92.7384423001,84.9027854672,84.9027854672,2293962444.62,27151072801.83
