timeOpen,open,high,low,close,volume,marketCap
2022-01-01,0.83128118,0.8531980396,0.8307407889,0.8494715408,1156464024.18,40380448983.19
2022-01-02,0.8494420684,0.863558413,0.8391567493,0.8591176148,1134033205.41,40838984413.82
2022-01-03,0.8591072786,0.8591072786,0.8240521584,0.8328847208,1428968710.05,39591978497.78
2022-01-04,0.8328512727,0.8440761011,0.8196148886,0.8246730271,1514079366.35,39201627718.08
2022-01-05,0.8247143083,0.8355325848,0.7327035913,0.7743578513,2252733063.69,36841776824.92
2022-01-06,0.7742999928,0.789216518,0.7442915156,0.7813463207,2165022786.38,37174268617.94
2022-01-07,0.7812695427,0.7812695427,0.7346167321,0.7630740251,2329624598.25,36304923988.97
2022-01-08,0.7631056922,0.7750837292,0.7278027249,0.7476876443,1792091500.81,35572883103.28
2022-01-09,0.7477330588,0.7663210567,0.7415342836,0.7545045932,1182503165.68,35897214432.05
2022-01-10,0.7544278866,0.7585133063,0.7054793933,0.739334701,2014043704.19,35175473469.02
2022-01-11,0.7393564166,0.773461025,0.734151472,0.7705540671,1897366203.33,36660803431.39
2022-01-12,0.7706075062,0.8060481826,0.7596463308,0.7995475557,1976047993.61,38070557828.23
2022-01-13,0.7994549766,0.8009505221,0.7630819617,0.768328141,1578656460.2,36584041452.36
2022-01-14,0.7683577123,0.7893556678,0.7556281885,0.7742970289,1576111968.95,36905410370.69
2022-01-15,0.7743089934,0.7888635167,0.7709488183,0.7814227206,1029135167.21,37245043056.78
2022-01-16,0.7813081698,0.7839624548,0.7709528428,0.7789537639,1005077258.35,37127364883.24
2022-01-17,0.7789993421,0.7801801414,0.7523517149,0.7627416066,1406443013.84,36354642921.48
2022-01-18,0.7627691315,0.7680489235,0.7394636711,0.7526312552,1510069237.48,35872752052.55
2022-01-19,0.7526142241,0.7531553284,0.7264853327,0.739748788,1446126321.97,35258733500.78
2022-01-20,0.7397255722,0.7615827743,0.7194019126,0.7194208606,1251475248.24,34289841109.59
2022-01-21,0.7196089347,0.728245244,0.6231961021,0.6357382149,3150758603.08,30348183253.28
2022-01-22,0.6360062021,0.651793398,0.5594205848,0.5960421595,3613862355.28,28453215896.1
2022-01-23,0.596193126,0.6339949617,0.5938261696,0.6287563492,1851934912.68,30014890499.05
2022-01-24,0.6287699276,0.6287699276,0.5586679656,0.6121387489,2759980202.23,29221617471.4
2022-01-25,0.6121439066,0.6212291284,0.5898876593,0.6175627139,1731121388.29,29480540847.05
2022-01-26,0.6175441441,0.6525491647,0.6085876125,0.6220724955,2302112575.22,29695823921.47
2022-01-27,0.6219448391,0.6235076349,0.5914645815,0.6087701929,1586137620.15,29060812990.43
2022-01-28,0.6086187908,0.612860616,0.5933967443,0.6125119377,1318006848.35,29239432357.02
2022-01-29,0.6124908895,0.62340644,0.61025788,0.6169352365,958847124.27,29450587008.74
2022-01-30,0.6170055963,0.6225462652,0.5997708282,0.6031805795,870878595.81,28793982069.83
2022-01-31,0.6030625348,0.6223144572,0.582847523,0.6191485988,1266538238.79,29556246105.58
2022-02-01,0.6190061463,0.6303170055,0.6130498965,0.6292333775,1183031071.93,30037662360.1
2022-02-02,0.6292399819,0.6306948577,0.5991375389,0.6014832117,1182736030.21,28712954960.78
2022-02-03,0.6014147656,0.6076837249,0.5923485005,0.6076837249,1042290344.97,29067008485.25
2022-02-04,0.6076196474,0.6564962792,0.6051689982,0.6558773925,1543180484.35,31372230240.4
2022-02-05,0.6558309285,0.6836820208,0.6522681434,0.6671265223,1760389770.65,31910303814.48
2022-02-06,0.6671265446,0.6851932735,0.6623471967,0.6836473584,1095140341.04,32700536071.05
2022-02-07,0.6835920635,0.8341554247,0.6744024111,0.8278186588,4197403036.5,39596604271.1
2022-02-08,0.8283767772,0.9111370651,0.8061609769,0.8781938324,6159382645.38,42006172832.56
2022-02-09,0.8775149756,0.9090669437,0.8474012929,0.8706268193,3760269362.09,41644223971.77
2022-02-10,0.8708756366,0.8946146075,0.8299069755,0.8300101404,3535002566.23,39701428233.05
2022-02-11,0.8299411055,0.8299411055,0.7543312196,0.7602258199,3346204747.84,36363472397.74
2022-02-12,0.7602496997,0.8488378923,0.7530236525,0.8224083791,3457258389.22,39337817274.67
2022-02-13,0.822233302,0.8443001582,0.7962771121,0.8102729184,2504198746.58,38757348317.38
2022-02-14,0.8098727174,0.8104737882,0.7825507915,0.8022178113,2401300497.05,38372052718.71
2022-02-15,0.8022463863,0.8558574643,0.798295988,0.8523328629,2249706300.28,40816850707.26
2022-02-16,0.8523770618,0.8523770618,0.8131393602,0.8390364136,2165008058.32,40180105121.68
2022-02-17,0.8387141635,0.8441331377,0.7582231554,0.7671734164,2798023718.61,36785413823.76
2022-02-18,0.767285873,0.8039049921,0.7603302267,0.7858901502,2913093055.99,37682867753.25
2022-02-19,0.7858648847,0.8498158552,0.7736495654,0.8225284397,3325442943.27,39439647397.07
2022-02-20,0.8225378951,0.8226717165,0.7699850671,0.7782958008,3041836889.08,37318724162.96
2022-02-21,0.7781600063,0.7997497985,0.7019885043,0.7034656612,3580522306.41,33730672759.75
2022-02-22,0.7033328714,0.7251909498,0.6787865018,0.7228332236,3539593095.85,34659333455.94
2022-02-23,0.7228520832,0.7389234729,0.6962795973,0.6987462122,2690184819.7,33504378573.9
2022-02-24,0.6985802832,0.7128914957,0.6270944132,0.6962720961,5146799149.56,33385746486.69
2022-02-25,0.6962579308,0.7689028324,0.6857942335,0.7689028324,3460713329.73,36868338076.57
2022-02-26,0.7686452674,0.7881868444,0.7436460604,0.7509734665,3051695700.9,36008637870.0
2022-02-27,0.7509659543,0.7648734891,0.7108729986,0.7219924972,2733141781.58,34619021225.69
2022-02-28,0.7219307451,0.7883224259,0.7131880136,0.7820438006,3053923290.93,37498438054.98
2022-03-01,0.7820701918,0.8006347546,0.7612335307,0.7848618382,2877778057.28,37633560932.48
2022-03-02,0.7848759012,0.7848913575,0.7595976594,0.7684955256,2401047273.43,36848808010.54
2022-03-03,0.7685323428,0.7839252703,0.738919531,0.7521845718,2213014778.97,36066709499.0
2022-03-04,0.7522955832,0.753052477,0.7056107249,0.7126722668,2359803521.18,34172122881.09
2022-03-05,0.712789912,0.7660847272,0.7074792668,0.7549002828,2297850918.83,36196925892.79
2022-03-06,0.7549233902,0.7583844849,0.7257636986,0.7259940253,1862292223.91,34810891621.79
2022-03-07,0.7260110175,0.7516680273,0.7099576773,0.7232867106,2920222453.46,34677454030.17
2022-03-08,0.7232308363,0.7292872469,0.715938671,0.7209774642,1907305640.04,34566738897.35
2022-03-09,0.721005964,0.7698893332,0.721005964,0.7672360916,2408572081.91,36784575059.72
2022-03-10,0.7670268443,0.7754999133,0.7265684071,0.7374654535,2418938595.44,35357243522.18
2022-03-11,0.7375057894,0.8083325327,0.7276234226,0.8021553714,3478317257.36,38540442556.04
2022-03-12,0.8022294602,0.8459624401,0.7820587751,0.7865872557,3730330472.25,37792455204.89
