timeOpen,open,high,low,close,volume,marketCap
2022-01-01,228.8478439442,251.8701024698,228.7686446778,250.2061760784,277123155.62,4517727567.99
2022-01-02,250.1743524569,250.6933235263,236.7012526129,239.3717026118,205086716.15,4322225608.27
2022-01-03,239.3749214454,239.4595553532,223.8976936252,231.5475500226,181602415.67,4181071758.49
2022-01-04,231.5631755476,232.9646198426,221.1721780218,222.3444445508,158699220.11,4015011132.19
2022-01-05,222.3307227253,224.8428356744,202.3249335599,207.3002242857,167830134.15,3743460428.13
2022-01-06,207.178643301,207.178643301,194.6724177387,204.0441893996,167583978.44,3684773660.05
2022-01-07,204.0754911148,208.4226576836,192.6685436622,194.5112232626,188855913.81,3512720201.21
2022-01-08,194.5169693498,197.2926034876,179.7033075048,184.3885740261,159500628.74,3330011154.11
2022-01-09,184.4243536702,194.3080770094,183.5095331065,190.5654830085,160397525.01,3441668449.95
2022-01-10,190.5822998869,194.1679888138,179.7797583317,182.9547963596,155326169.01,3304315864.86
2022-01-11,182.8934051455,193.0022199233,181.512187113,192.9960601566,148243963.43,3485767684.3
2022-01-12,192.9982754964,200.4586884762,192.7402460223,198.8847307553,128414858.97,3592232354.52
2022-01-13,198.8874534843,229.2452856204,198.57424709,222.5472891003,389788593.61,4019738416.73
2022-01-14,222.8715243747,230.2389254356,217.5440065139,229.3461461626,270672381.41,4142659208.09
2022-01-15,229.3395233992,230.2607818113,217.3089216231,217.8972476024,128729843.84,3935975134.13
2022-01-16,217.9240189719,227.5651825835,213.4294899923,224.0660587367,142051428.18,4047529526.29
2022-01-17,224.01813098,229.6785379008,212.4404701659,215.1498526859,214943426.12,3886577199.28
2022-01-18,215.1397950935,217.4155416898,200.1728149054,204.4551183903,173747300.06,3693484969.27
2022-01-19,204.4184366595,212.2874754007,199.5706523726,201.7119037791,182623714.55,3644033983.35
2022-01-20,201.6890616499,209.6026733877,188.4287592402,188.4287592402,117167229.05,3404168148.66
2022-01-21,188.5067009508,191.8759332056,168.0550699557,172.0470544811,212493540.34,3108300924.52
2022-01-22,172.1662182813,174.6005124708,142.2332242485,151.7290447336,254534088.96,2741306764.72
2022-01-23,151.8435147637,158.5350226244,148.5883967745,156.3957456619,150684447.16,2825702764.73
2022-01-24,156.4217415782,156.6244474611,135.3246445264,146.8458859175,207597549.72,2653234098.96
2022-01-25,146.8517137128,147.2145500981,140.377968117,144.728144858,209941642.57,2615048439.53
2022-01-26,144.6994222267,157.9590041608,143.438066547,148.2964447673,198939509.57,2679596584.05
2022-01-27,148.2930659085,149.1735098244,139.7002478415,144.4789806391,157131646.35,2610693583.98
2022-01-28,144.4356305655,149.1324835569,141.0647988637,149.0241445533,115462805.93,2692899746.22
2022-01-29,149.0276866872,155.2980695185,148.9356921511,153.4516357818,95168638.4,2772984137.16
2022-01-30,153.5262242942,154.6794897535,146.0862896535,147.919075755,105280126.34,2673086630.53
2022-01-31,147.9183987098,147.9891995235,141.2234937842,147.3747283962,130730759.52,2663323724.7
2022-02-01,147.3398841698,148.0390652796,143.7417503989,146.1634849468,149547598.69,2641510133.9
2022-02-02,146.163297811,150.1565473163,144.3240524888,144.8035805218,127594094.81,2617005156.87
2022-02-03,144.7838437781,146.6352877257,141.2880369907,146.6352877257,110870746.58,2650185205.28
2022-02-04,146.6179501631,165.4447075404,146.6179501631,165.1203200451,195159073.33,2984354160.59
2022-02-05,165.1268888076,169.9987183786,162.4169882244,168.6819307803,148837412.04,3048811066.53
2022-02-06,168.6822351773,173.8876648902,167.2262394094,173.5258046081,109060833.3,3136449107.7
2022-02-07,173.5209874081,185.1908786831,171.0338689786,184.6352662667,167723669.98,3337346394.97
2022-02-08,184.7251358055,187.3408529296,175.0440473652,178.8998223041,170213460.73,3233766555.69
2022-02-09,178.7842135423,185.6258507111,176.1138871379,185.6258507111,133724142.63,3355441562.36
2022-02-10,185.6355227376,187.1728712545,177.9814263133,179.4443240865,174283283.53,3243791689.15
2022-02-11,179.461029045,181.2012723437,166.6284418375,168.6703318595,150400613.29,3049119032.99
2022-02-12,168.8353005326,175.0032106236,164.7613518612,173.7704481689,135367429.58,3141400962.0
2022-02-13,173.7478816006,175.071881082,170.8924099915,174.3919304544,97351828.86,3152729958.4
2022-02-14,174.2258554868,177.1565100219,168.1428062254,176.2937804436,111550493.58,3187198538.21
2022-02-15,176.2831285918,183.233053842,174.8112219867,182.3700083924,163290735.14,3297144192.46
2022-02-16,182.4111814149,183.5795881942,178.3299645477,179.3094918505,138822595.89,3241893807.99
2022-02-17,179.2332215315,180.6645911661,163.2636426553,163.3852820957,150598086.72,2954073086.28
2022-02-18,163.5890273699,166.6456886275,159.3042462028,160.1378851489,141126011.35,2895436080.8
2022-02-19,160.1284005945,165.2778991252,158.487304015,161.2851869529,148353177.23,2916263210.59
2022-02-20,161.2645691134,161.467443936,151.372602187,153.9352714232,123017799.04,2783445391.24
2022-02-21,153.8865883245,161.4632527914,147.7746294684,147.9692416166,165522511.4,2675639213.68
2022-02-22,147.9418661484,151.1918751484,141.2004315155,150.9054620907,147062685.42,2728810574.04
2022-02-23,150.8913470359,155.9081568712,148.7774425993,149.1206235199,103672213.04,2696607259.88
2022-02-24,149.0310729342,149.5791279099,132.6903518931,147.0330224585,179849596.12,2658930270.61
2022-02-25,147.1019852894,155.705563343,145.5919224027,153.4691239324,127531340.07,2775393102.96
2022-02-26,153.5522682801,159.8669924504,152.3766879505,157.6609425999,109933821.25,2851283257.69
2022-02-27,157.6405844432,159.4461903563,149.2511645019,150.7288725856,117546102.7,2725991442.34
2022-02-28,150.6954507761,170.363680981,148.8873082533,170.1903054411,162762448.75,3078042867.97
2022-03-01,170.2173929976,179.6441481031,170.2173929976,177.5341562521,150771651.46,3210949144.13
2022-03-02,177.5725185648,180.9727795706,173.2476377946,177.7099446492,147182468.99,3214213722.3
2022-03-03,177.7104073044,180.7735053532,170.9069834366,172.0326444508,147294441.77,3111620087.67
2022-03-04,172.05468739,179.156968916,156.954818767,159.7134883506,186777427.37,2888874405.93
2022-03-05,159.7791729266,165.7736728423,156.1267159193,165.7736728423,107034207.12,2998572470.81
2022-03-06,165.7991890639,173.1067624042,159.0340363682,159.1457498233,189265780.32,2878764716.22
2022-03-07,159.126888536,162.6953059806,153.7480444927,158.0626859252,135717353.19,2859250313.6
2022-03-08,158.057102216,205.3123866789,157.5579201805,204.8463460966,384399066.34,3705629400.56
2022-03-09,204.6305458252,206.911602347,185.7330187774,188.7294838508,565027359.52,3414176170.28
2022-03-10,188.664115295,192.2301544633,167.2925038346,179.3156764345,294085080.03,3243961469.67
2022-03-11,179.2727452757,179.2727452757,167.6925130478,170.6737876918,200314481.61,3087708369.57
2022-03-12,170.6906862084,186.3476886229,170.2479201876,185.4752528782,220047645.46,3355577898.49
2022-03-13,185.421535683,194.1896476452,175.0289741567,176.1702464916,242872455.62,3187316827.03
2022-03-14,176.1223324006,186.2691797391,174.3147795556,185.6642440489,180820429.88,3359178348.71
2022-03-15,185.646695272,190.7656541091,177.4203623781,183.2787030597,215707664.78,3316100064.1
2022-03-16,183.2822034943,192.8783312336,182.647778674,189.6192511093,249534295.06,3430916504.61
2022-03-17,189.5808446788,191.4768705194,185.9286788356,187.8216216276,157799906.49,3398478044.06
2022-03-18,187.8079985018,196.330005347,186.2719096128,195.1142009372,173515415.81,3530526077.16
2022-03-19,195.0897640139,201.7642073104,191.3933880984,197.4773782525,206849494.87,3573384249.0
2022-03-20,197.45008002,204.5090798699,194.5365181805,194.6024819984,187426105.2,3521459571.15
2022-03-21,194.593757562,195.444050008,188.9128666882,191.8486758135,168436975.7,3471716485.06
2022-03-22,191.8227100756,197.9625030869,189.9392326517,193.8538963247,152700241.32,3508094660.34
2022-03-23,193.8478935084,197.4361705833,191.3384067499,197.3902712559,110609580.43,3572188476.19
2022-03-24,197.3704602705,204.3300119118,194.1862658174,203.926916834,162668371.17,3690580696.56
2022-03-25,203.9240585278,204.6819225392,199.0042668821,199.8031865536,141535558.58,3616049355.01
2022-03-26,199.8079320857,209.6154755119,199.427345554,207.1920270546,129813277.4,3749865272.8
2022-03-27,207.1978939073,215.6236558282,205.544084788,215.1116203176,157845714.69,3893306984.63
2022-03-28,215.3275676569,221.3939548495,213.0439123751,214.8190856433,170256406.79,3888118469.1
2022-03-29,214.712216314,225.3838682171,214.712216314,222.0060495106,163673083.72,4018299150.0
2022-03-30,221.9927030583,223.0174439345,216.6077258042,221.5776050728,156157155.33,4010643484.33
2022-03-31,221.5248768222,223.2079606431,211.740050621,212.700109132,148506330.43,3850064238.95
2022-04-01,212.7947929858,221.844179138,209.2038469925,218.3099000691,177054928.01,3951706830.68
2022-04-02,218.3155172932,222.7092078616,212.3883776282,212.5539595757,145296259.6,3847620283.4
2022-04-03,212.5495530592,218.7237219558,209.4341711872,217.2458074577,117080472.19,3932652103.04
2022-04-04,217.2332553206,223.7896363339,211.7073408286,221.9524537296,153401503.51,4017963160.16
2022-04-05,221.9932669522,228.2527290794,218.7586555424,222.3912276544,192633447.62,4026009129.7
2022-04-06,222.3700104091,224.0950027417,212.2884243656,213.7607871957,211962433.01,3869868290.42
2022-04-07,213.7087195225,227.8763376401,213.3616386034,226.4692422379,203548298.96,4100048780.77
2022-04-08,226.4343533319,227.1461151483,215.2787136007,217.1207410095,174716234.59,3930904801.81
2022-04-09,217.0930815173,244.226745286,216.7581652435,240.2220244192,340161431.44,4349253464.7
2022-04-10,240.1979191284,244.3042270209,229.3702557329,236.041755308,286608948.82,4273682526.47
2022-04-11,235.9678353942,243.3118487716,216.4176937752,225.6276449108,385669610.44,4085235536.91
2022-04-12,225.7517359644,248.3324038503,224.9396861557,232.8575078135,526851564.44,4216247770.07
2022-04-13,232.7945913787,238.4623305559,227.8077788186,236.9061013407,219447166.76,4289664921.51
2022-04-14,236.89601669,239.9969640148,224.3628459599,229.6327629443,175921002.37,4158069291.47
2022-04-15,229.636291524,239.70639254,228.5458945715,239.2634345314,173474746.78,4332571074.38
2022-04-16,239.266472238,239.333018647,228.4784125604,236.2858060756,162814097.08,4278766445.51
2022-04-17,236.2833893529,242.7600455944,235.1244626307,241.2645382428,159132418.57,4369032092.48
2022-04-18,241.2852750779,266.7681748616,234.524286395,266.5715459197,424808881.02,4827439645.03
2022-04-19,266.4895660214,267.9352409091,250.4375673004,254.1078178152,310742790.19,4601850773.92
2022-04-20,254.1036774732,270.0395833188,251.9644742701,266.5632045939,359823531.23,4827534407.76
2022-04-21,266.5715308905,288.8209440813,266.0929391488,279.3931161727,515523706.8,5060017609.15
2022-04-22,279.2461443302,287.3213966387,261.8579914746,268.1391041386,343046691.76,4856322529.14
2022-04-23,268.1840267952,278.794336717,262.8542838615,267.0013474632,230336098.15,4835842061.59
2022-04-24,266.9518391319,268.7864212687,249.0922016551,252.906153727,227578794.88,4580668827.62
2022-04-25,252.8998885367,259.4067340102,237.9377109331,254.4024957271,283402341.1,4607885482.66
2022-04-26,254.3466956064,263.7351540674,228.4579780587,229.2309037168,275295869.07,4152065074.94
2022-04-27,229.4937792002,235.7076525155,221.9822679165,229.5142583105,235574089.74,4157300554.0
2022-04-28,229.5005285619,237.4765485598,224.0747222797,226.9742049228,203035795.19,4111392867.24
2022-04-29,226.9612310731,235.0247882385,217.5145526135,220.6879671657,228539212.88,3997630846.65
2022-04-30,220.7009620339,233.251210572,213.5358952146,214.6625602861,233614573.44,3888584682.94
2022-05-01,214.6912257711,227.330741202,209.0104699442,212.6691102819,211597053.02,3852563863.94
2022-05-02,212.6368120829,216.082434764,196.6760905898,198.6671627502,234496867.82,3599007315.76
2022-05-03,198.6841680375,215.3419270376,198.6841680375,207.5410237414,212084118.66,3759857958.91
2022-05-04,207.4825429213,225.1816904714,206.6989749129,225.1816904714,218881516.84,4079542367.27
2022-05-05,225.160337853,229.3232667054,198.6227863281,206.6223787348,228652275.4,3743403686.58
2022-05-06,206.6363377208,217.4158747971,201.166529463,217.0057353376,204120727.36,3931615977.66
2022-05-07,217.2546127186,222.9097823475,199.9414187913,204.2037555799,215690316.13,3699769930.81
2022-05-08,204.2731743355,221.631145697,200.3682372425,217.2389244329,278903349.55,3936040064.03
2022-05-09,217.2151303804,220.5569136025,175.3514233473,175.3514233473,275353337.28,3177177733.23
2022-05-10,174.9940955536,189.1067593471,152.9728352909,162.9569257783,300591532.47,2952675472.42
2022-05-11,162.9056377952,171.2702312343,138.4639843544,138.746157749,330581689.4,2514051118.58
2022-05-12,139.0519575641,154.5892092748,119.3034612675,137.8859545214,316908184.41,2498529291.8
2022-05-13,137.7765531803,154.9876145368,135.4551650603,143.9450735692,179098417.93,2608386417.6
2022-05-14,143.9626723133,154.5970746729,136.6827984225,154.3705278599,158306033.75,2797372852.12
2022-05-15,154.1266342671,172.4863034033,151.0707221569,171.679386802,190261455.47,3111103161.95
2022-05-16,171.6703542108,174.6156255306,160.2435121143,162.2260024042,187969093.82,2939865211.77
2022-05-17,162.2588295947,177.2018713022,162.2161107136,172.8683446924,172030064.28,3132804421.52
2022-05-18,172.8547485417,175.4417647255,155.2621241193,155.3275820827,154490275.35,2814993879.7
2022-05-19,155.3178417904,169.3593755881,151.3514505105,165.8194310308,152392513.67,3005206104.16
2022-05-20,165.8057420695,180.9513455356,163.5704254538,174.2225305458,234021412.75,3157575326.83
2022-05-21,174.1300236634,180.6071622744,170.5978296482,175.9936479769,146462498.46,3189754553.25
2022-05-22,175.9517119633,187.8211472071,172.6804135208,187.1604959914,128816309.83,3392226625.45
2022-05-23,187.1323258308,199.3556076171,182.2967794134,185.1823135994,269858942.47,3356456337.6
2022-05-24,185.141985382,196.0284047764,183.7590495745,193.0931588465,202501484.51,3499924885.38
2022-05-25,193.0761723257,204.687640844,191.7068054688,203.9154378748,233415549.75,3696174312.87
2022-05-26,203.9818129732,205.3128502644,186.7127309392,189.5376235918,221102782.53,3435647922.09
2022-05-27,189.3942992434,190.3993332236,176.3640124195,180.3487133001,192810404.87,3269164799.94
2022-05-28,180.6417231748,183.9105617636,174.6267428076,175.6864387466,123133748.88,3184726394.48
2022-05-29,175.7232944614,188.0527290204,168.1634808364,186.0727122505,140346373.64,3373086895.36
2022-05-30,186.0331859747,208.4708408363,183.2271780895,204.209231185,243363620.62,3701950031.97
2022-05-31,204.1863211253,207.5461381359,192.0736137658,198.5398212533,247436888.36,3599259780.98
2022-06-01,198.49377766,202.9846456484,193.2449488346,198.6234196553,219916191.97,3600862975.05
2022-06-02,198.6111091361,203.5552412518,192.5891002186,201.395354511,173374487.58,3651200272.21
2022-06-03,201.4076950657,202.5564814977,187.7202514509,193.975331535,148020353.4,3516763998.06
2022-06-04,193.9709357323,195.4485405119,188.7423112807,189.1323263414,113008467.31,3429044240.71
2022-06-05,189.1313516319,191.6469689881,186.0747296715,187.9841012179,110884733.73,3408308980.14
2022-06-06,188.0193672119,195.0811909509,187.850091612,189.5121189292,125922143.87,3436093554.98
2022-06-07,189.5111620637,195.0586898593,180.1653623908,187.5677091026,131781619.04,3400919937.07
2022-06-08,187.5180913669,189.4682950303,182.3448306992,186.4415380471,106713695.4,3380581160.09
2022-06-09,186.4095447048,189.5034007587,182.4881907165,185.3798584115,91177653.2,3361410848.83
2022-06-10,185.3684536311,186.0883676094,172.9172017146,173.8763166723,152125138.62,3152898171.03
2022-06-11,173.8775018112,177.8618106651,161.2478411265,166.0951346151,122297730.43,3011876389.23
2022-06-12,166.1636335,166.7679877534,152.6374063325,159.0411409676,143153711.29,2884029528.97
2022-06-13,158.8031229523,159.1421195131,129.2508088352,132.0939876261,196432477.24,2395431840.35
2022-06-14,132.1107096486,133.8116333238,116.5569558994,119.2840992871,192462966.06,2163180161.6
2022-06-15,119.1082610146,119.1222143596,104.4159484108,118.0010586016,194933079.02,2139963946.96
2022-06-16,118.059204611,120.7916377004,104.6307111595,106.4407721551,108453661.15,1930361795.59
2022-06-17,106.4752813541,116.1558913162,106.1749410577,114.3115005149,105637681.83,2073154035.4
2022-06-18,114.3101586805,115.3624823718,97.2333649948,104.1831042404,119829719.97,1889509013.76
2022-06-19,104.1468466749,114.9288713413,100.2473419181,114.2169990392,101230756.96,2071535824.18
2022-06-20,114.2014450386,117.6245752167,108.7844697888,117.297620669,91092101.63,2127460022.92
2022-06-21,117.4762405426,124.9226731853,115.8871347548,118.797273084,96177268.24,2154709963.56
2022-06-22,118.8422506683,118.8779311093,111.1750051887,111.1750051887,70776490.86,2016508607.03
2022-06-23,111.1626437901,122.7164794806,110.9920806375,122.6963924742,65743632.23,2225538229.96
2022-06-24,122.6616486828,128.6679392253,122.5938422793,126.465094813,77979508.86,2293952603.31
2022-06-25,126.4832021273,127.972264114,121.1275612475,127.4818669035,63867278.07,2312451763.87
2022-06-26,127.4273121736,133.7880161485,125.3242429702,125.3242429702,73740342.99,2273369583.38
2022-06-27,125.3145421521,130.4963424855,120.3775995375,120.3909549931,82580077.96,2183932805.85
2022-06-28,120.3910690283,122.9791850818,116.0715524132,117.5082440435,74168794.49,2131690707.38
2022-06-29,117.5113560661,124.5356982548,117.0989522934,118.6942628625,89781175.69,2153255789.19
2022-06-30,118.7204518437,119.4545198043,108.3066931469,112.7626347771,78156770.61,2045695176.48
2022-07-01,112.9185634663,116.7052416438,111.1178759158,115.0393406395,73585317.21,2087047833.81
2022-07-02,115.1330936678,118.8564479105,113.4229660756,116.014378733,77097756.62,2104789285.85
2022-07-03,116.0082686673,117.4125224529,114.7039555836,116.3684176405,60471637.88,2111261236.8
2022-07-04,116.370835502,124.1331934669,115.0496609407,124.0155196332,72535863.67,2250053751.01
2022-07-05,123.9769908329,124.9928745421,118.7527189707,122.3396200895,89872229.33,2219702855.88
2022-07-06,122.3639395618,126.6875715233,121.2004780595,125.4945685514,107952768.93,2276995460.74
2022-07-07,125.5333282923,131.3886112432,125.2558164655,130.436836283,87061683.25,2366727451.52
2022-07-08,130.4693271494,133.5478968392,125.6172176653,125.6172176653,81208946.2,2279332074.3
2022-07-09,125.5851051086,128.9249228018,125.2469811824,127.1731534108,60121921.93,2307618188.6
2022-07-10,127.19169327,129.1573819123,120.8762433707,129.1573819123,98369502.7,2343678380.02
2022-07-11,129.1293446137,132.6571500684,125.7440038002,127.0197937045,163613479.89,2304947205.59
2022-07-12,127.0220313507,129.1831030908,123.1360113328,123.1855810916,106710926.86,2235422227.67
