timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2024-01-01 00:00:00,101.72000000,104.75000000,101.51000000,103.07000000,691468.73000000,2024-01-01 03:59:59.999,71248542.96390000,94594,362167.72000000,37312763.77450000,0
2024-01-01 04:00:00,103.07000000,103.98000000,101.44000000,102.51000000,425646.11000000,2024-01-01 07:59:59.999,43564500.05130000,62286,202047.18000000,20674465.97400000,0
2024-01-01 08:00:00,102.49000000,104.95000000,101.78000000,104.32000000,644538.73000000,2024-01-01 11:59:59.999,66894049.80820000,77652,322007.12000000,33428092.79470000,0
2024-01-01 12:00:00,104.33000000,106.39000000,103.86000000,105.98000000,779092.49000000,2024-01-01 15:59:59.999,81912334.53690000,101003,408459.59000000,42964443.26590000,0
2024-01-01 16:00:00,105.99000000,109.07000000,105.83000000,108.81000000,1012433.63000000,2024-01-01 19:59:59.999,108942431.31780000,131124,532374.04000000,57285660.23140000,0
2024-01-01 20:00:00,108.82000000,109.93000000,107.12000000,109.91000000,850130.68000000,2024-01-01 23:59:59.999,92201924.43080000,96871,419644.16000000,45539251.79020000,0
2024-01-02 00:00:00,109.93000000,113.15000000,108.46000000,111.41000000,1512690.67000000,2024-01-02 03:59:59.999,167810513.48710000,194427,795449.19000000,88270302.67950000,0
2024-01-02 04:00:00,111.41000000,114.70000000,110.89000000,114.47000000,1025196.57000000,2024-01-02 07:59:59.999,115837242.89200000,126339,553107.19000000,62511006.65490000,0
2024-01-02 08:00:00,114.47000000,116.95000000,112.55000000,113.86000000,1689851.48000000,2024-01-02 11:59:59.999,194416129.78790000,213146,845230.48000000,97248518.22590000,0
2024-01-02 12:00:00,113.86000000,114.38000000,107.66000000,109.61000000,1631668.33000000,2024-01-02 15:59:59.999,181438995.70590000,237761,825552.39000000,91802834.43540000,0
2024-01-02 16:00:00,109.62000000,110.48000000,106.36000000,107.67000000,1187643.71000000,2024-01-02 19:59:59.999,128824486.79760000,161074,602149.43000000,65357177.48410000,0
2024-01-02 20:00:00,107.67000000,108.90000000,106.02000000,106.73000000,784315.29000000,2024-01-02 23:59:59.999,84374457.44560000,96619,386989.02000000,41637358.97870000,0
2024-01-03 00:00:00,106.72000000,108.70000000,106.48000000,108.11000000,722979.07000000,2024-01-03 03:59:59.999,77802973.00110000,86739,367624.83000000,39567305.07820000,0
2024-01-03 04:00:00,108.11000000,109.90000000,107.09000000,107.81000000,911634.67000000,2024-01-03 07:59:59.999,99048966.84410000,108280,456869.15000000,49661586.94910000,0
2024-01-03 08:00:00,107.80000000,109.38000000,102.30000000,103.42000000,1808389.76000000,2024-01-03 11:59:59.999,192918610.97950000,214259,917434.22000000,98010024.29800000,0
2024-01-03 12:00:00,103.42000000,103.47000000,85.00000000,102.06000000,5272547.84000000,2024-01-03 15:59:59.999,512867807.28680000,652270,2706393.27000000,263508580.59000000,0
2024-01-03 16:00:00,102.03000000,103.30000000,95.21000000,97.38000000,2476710.43000000,2024-01-03 19:59:59.999,245094619.17660000,261253,1273939.29000000,126120221.41460000,0
