timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2024-01-01,0.00000130,0.00000141,0.00000126,0.00000141,10865164027922.00,2024-01-01 23:59:59.999,14527683.44615643,35118,6026978483735.00,8126068.54510009,0
2024-01-02,0.00000141,0.00000144,0.00000132,0.00000134,15137462107836.00,2024-01-02 23:59:59.999,21028097.52726315,50669,7398050624732.00,10286934.13290378,0
2024-01-03,0.00000133,0.00000143,0.00000106,0.00000118,42632450755684.00,2024-01-03 23:59:59.999,53060060.19448607,107230,19800613511076.00,24644473.75512936,0
2024-01-04,0.00000119,0.00000129,0.00000117,0.00000125,19187742692945.00,2024-01-04 23:59:59.999,23678157.27676557,46920,8501443127719.00,10495910.39401525,0
2024-01-05,0.00000126,0.00000128,0.00000116,0.00000119,19133671718947.00,2024-01-05 23:59:59.999,23013265.27907729,37966,8719810334262.00,10509755.73041724,0
2024-01-06,0.00000120,0.00000120,0.00000109,0.00000115,15188698172548.00,2024-01-06 23:59:59.999,17438028.83605937,32631,7465276042841.00,8583367.77848698,0
2024-01-07,0.00000116,0.00000122,0.00000109,0.00000112,11398538263125.00,2024-01-07 23:59:59.999,13198968.45991849,29084,5738915877012.00,6667674.61583752,0
2024-01-08,0.00000112,0.00000121,0.00000103,0.00000119,20121379278908.00,2024-01-08 23:59:59.999,22498726.35584096,44582,10059277914983.00,11301427.32296198,0
2024-01-09,0.00000120,0.00000126,0.00000110,0.00000120,18025125522094.00,2024-01-09 23:59:59.999,20915327.75657365,48961,9303613320927.00,10833406.50764967,0
2024-01-10,0.00000120,0.00000139,0.00000116,0.00000133,52343219374280.00,2024-01-10 23:59:59.999,65349869.28304653,138771,27333196757192.00,34157153.71188245,0
2024-01-11,0.00000133,0.00000150,0.00000130,0.00000137,49633550687609.00,2024-01-11 23:59:59.999,69432598.13509598,155947,25640633963577.00,35975457.67657508,0
2024-01-12,0.00000137,0.00000141,0.00000119,0.00000124,36965360452190.00,2024-01-12 23:59:59.999,49059324.17279027,109467,16836406267743.00,22451111.21942468,0
2024-01-13,0.00000124,0.00000127,0.00000118,0.00000125,14550151661601.00,2024-01-13 23:59:59.999,17902799.26284685,36947,6969043398102.00,8598010.35528328,0
2024-01-14,0.00000125,0.00000126,0.00000119,0.00000119,12382921624014.00,2024-01-14 23:59:59.999,15253439.81644954,32260,5292983344376.00,6543063.88618136,0
2024-01-15,0.00000119,0.00000125,0.00000119,0.00000121,8345003521501.00,2024-01-15 23:59:59.999,10180520.80819953,21809,3370006147397.00,4123846.96889643,0
2024-01-16,0.00000121,0.00000127,0.00000118,0.00000124,12396493099902.00,2024-01-16 23:59:59.999,15137085.17449815,30519,7121566912666.00,8721732.91824359,0
2024-01-17,0.00000125,0.00000127,0.00000119,0.00000121,13866034763263.00,2024-01-17 23:59:59.999,16975716.28309649,31145,6378025031989.00,7820865.29932242,0
2024-01-18,0.00000120,0.00000122,0.00000112,0.00000114,14651063214144.00,2024-01-18 23:59:59.999,17209734.55498131,31699,6601964621561.00,7777095.25303940,0
2024-01-19,0.00000114,0.00000115,0.00000105,0.00000114,12107430475847.00,2024-01-19 23:59:59.999,13481535.98362262,29330,5804557410906.00,6477326.97606643,0
2024-01-20,0.00000114,0.00000118,0.00000110,0.00000117,10269148882077.00,2024-01-20 23:59:59.999,11636838.73723779,18120,4916347268699.00,5593454.49377584,0
2024-01-21,0.00000117,0.00000120,0.00000111,0.00000113,6201358247669.00,2024-01-21 23:59:59.999,7151808.14386891,17989,2718852595868.00,3149397.72541232,0
2024-01-22,0.00000112,0.00000113,0.00000104,0.00000106,12612945843908.00,2024-01-22 23:59:59.999,13679716.48608363,28026,5538558117231.00,6023595.18282797,0
