timeOpen,open,high,low,close,volume,marketCap
2024-01-01,0.6156559565,0.631275408,0.6096360635,0.6300818961,729315153.08,34103276615.25
2024-01-02,0.6300937371,0.6386270732,0.623182365,0.6253625335,1326197378.05,33847840411.96
2024-01-03,0.6253807324,0.6377695481,0.538765645,0.5825800034,3406740411.77,31532229589.65
2024-01-04,0.5825768236,0.5939414497,0.5729554997,0.5882256413,1452005657.02,31837800582.18
2024-01-05,0.588197499,0.5894128748,0.5584441754,0.5764860787,1509144161.8,31251562527.66
2024-01-06,0.5765121748,0.5765121748,0.5593862509,0.5685119048,820534691.26,30819279073.88
2024-01-07,0.5685210598,0.5727758825,0.5484771673,0.5517405422,901525411.93,29910096169.14
2024-01-08,0.5517160942,0.5815949333,0.5506751899,0.5779228644,2011066818.9,31329451310.68
2024-01-09,0.5779644197,0.5785096835,0.5571965415,0.5666331035,1740178857.15,30717428429.98
2024-01-10,0.5666723894,0.612516701,0.552116955,0.5999890652,2223452643.03,32525669709.76
2024-01-11,0.6001696749,0.6223402764,0.5878443568,0.6020947253,2112917471.93,32673767000.24
2024-01-12,0.602095665,0.6032059083,0.5614127047,0.5702987283,1716194371.98,30948299305.8
2024-01-13,0.5701712627,0.5774522111,0.5652269081,0.575078031,718059698.34,31207656875.35
2024-01-14,0.5750714987,0.5920916198,0.5723383109,0.5762326164,841667731.26,31270312553.37
2024-01-15,0.5761553512,0.5884604947,0.5695816457,0.5759202847,993534380.0,31253363302.57
2024-01-16,0.5758674637,0.5796408986,0.5676479905,0.5759470048,924543394.48,31254813317.81
2024-01-17,0.5759030735,0.5760629517,0.563291859,0.567972878,901923640.11,30863554024.34
2024-01-18,0.5679809802,0.5683571477,0.5461290997,0.5519073837,1057710373.51,29990557672.13
2024-01-19,0.5518695334,0.5529951847,0.5239365634,0.544255727,1330077736.48,29574767781.18
2024-01-20,0.5442441544,0.5543860473,0.5393382858,0.5531257175,725888846.97,30056761623.09
2024-01-21,0.5531452717,0.5547696209,0.5461110369,0.5461110369,494271879.13,29675585018.2
2024-01-22,0.5462161528,0.5486381831,0.5219167216,0.5267157552,1151736624.66,28621648560.22
2024-01-23,0.5267256869,0.5310247548,0.4975452058,0.5177371338,1414753278.28,28133751731.49
2024-01-24,0.5177526266,0.5188667091,0.5111770002,0.517988144,880367820.24,28147391586.28
2024-01-25,0.5179817394,0.5179817394,0.504369818,0.5136062047,825132968.47,27927086874.37
2024-01-26,0.5135818597,0.5352250836,0.5089545505,0.5321885251,1021918091.96,28937491481.61
2024-01-27,0.5321901704,0.534318649,0.5270802607,0.5302597279,471931643.73,28832614070.94
2024-01-28,0.5302745225,0.53505401,0.5218296873,0.5240936058,523517402.98,28497334190.2
2024-01-29,0.5240883719,0.5395769881,0.5206354286,0.5350904558,901992025.71,29095282547.02
2024-01-30,0.5351325977,0.5387037388,0.5086384005,0.5106980849,1673319214.11,27768959277.84
2024-01-31,0.5106808836,0.5137541213,0.4945420732,0.5031926965,1339066820.21,27360857439.91
2024-02-01,0.5031762015,0.5100992853,0.4903467369,0.5058594941,1004296108.65,27537063982.46
2024-02-02,0.5058603642,0.5132735418,0.4991725109,0.5104124498,927836204.84,27784909545.71
2024-02-03,0.5103981381,0.5257402652,0.5060307648,0.5189390287,861729960.28,28249064026.29
2024-02-04,0.5188844812,0.5189714768,0.5021025997,0.5032881922,538479550.96,27397092102.13
2024-02-05,0.503243586,0.5128900186,0.4982325984,0.506244291,831962506.38,27558010857.83
2024-02-06,0.5062366679,0.5104428098,0.4989100088,0.5051533128,767495085.75,27498622161.64
2024-02-07,0.5051416021,0.5145238242,0.4994430743,0.5137892231,895523746.85,27968728224.74
2024-02-08,0.5137799066,0.5184802403,0.5102841615,0.5145292357,902244430.98,28009011693.36
2024-02-09,0.5145158442,0.5280778376,0.5142018942,0.5260312253,1032596975.31,28672367762.28
2024-02-10,0.5260316819,0.5281881503,0.519449675,0.5241116521,578419105.48,28567737643.32
2024-02-11,0.5240929847,0.5353353081,0.5220914829,0.5260843031,715511550.34,28675260873.43
2024-02-12,0.5261020241,0.5369807912,0.5148927355,0.5318969884,1028191903.04,28992092732.15
2024-02-13,0.5318872929,0.5335376526,0.5163131037,0.5248354021,1023754838.57,28607187065.63
2024-02-14,0.5248176491,0.5418823238,0.5209741638,0.5384008185,1156449388.81,29346596793.55
