ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
2028,2022-01-24 21:00:00,363.9347901642983,1.098,long,2028,-20.759240759240736,ADAUSDT,-5.194999999999995,1.0431000000000001,2022-01-25 00:00:00,0 days 03:00:00,TRAILING STOP
2030,2022-01-26 18:00:00,361.47413084917997,1.094,long,2030,-11.281228075965522,ADAUSDT,-2.8527376599634384,1.06495,2022-01-26 21:00:00,0 days 03:00:00,TRAILING STOP
2032,2022-02-03 22:00:00,372.34726091423613,1.056,long,-1,36.78306886393464,ADAUSDT,9.354829545454542,1.157,2022-02-05 12:00:00,1 days 14:00:00,SIGNAL
2035,2022-03-16 15:00:00,487.87816325665284,0.822,long,-1,8.945734001473994,ADAUSDT,2.2306569343065714,0.842,2022-03-17 17:00:00,1 days 02:00:00,SIGNAL
2038,2022-03-22 18:00:00,412.6516220251959,0.976,long,-1,-4.515646699821722,ADAUSDT,-1.1212090163934434,0.967,2022-03-22 21:00:00,0 days 03:00:00,SIGNAL
2041,2022-03-23 16:00:00,374.47117944189785,1.071,long,2041,16.125758782511593,ADAUSDT,4.020798319327732,1.11625,2022-03-25 00:00:00,1 days 08:00:00,TRAILING STOP
2043,2022-03-28 00:00:00,341.7694545510052,1.184,long,2043,-2.5335198781137978,ADAUSDT,-0.6260937499999811,1.1789500000000002,2022-03-28 21:00:00,0 days 21:00:00,TRAILING STOP
2045,2022-04-18 18:00:00,439.292213489723,0.921,long,-1,2.2627941916855656,ADAUSDT,0.5592833876221505,0.928,2022-04-19 10:00:00,0 days 16:00:00,SIGNAL
2048,2022-05-30 10:00:00,778.8276095132834,0.5195,long,2048,90.14859096217597,ADAUSDT,22.280865255052944,0.636405,2022-05-31 12:00:00,1 days 02:00:00,TRAILING STOP
2050,2022-06-14 12:00:00,857.574370186891,0.493,long,2050,-10.56930396152384,ADAUSDT,-2.4999290060851864,0.48165,2022-06-14 18:00:00,0 days 06:00:00,TRAILING STOP
2052,2022-07-27 19:00:00,852.9430032146823,0.493,long,-1,4.101120548056858,ADAUSDT,0.9752941176470643,0.4988,2022-07-28 10:00:00,0 days 15:00:00,SIGNAL
2055,2022-08-22 22:00:00,929.6564547434796,0.4533,long,-1,1.5718631336803186,ADAUSDT,0.3729980145599044,0.4559,2022-08-24 02:00:00,1 days 04:00:00,SIGNAL
2058,2022-08-25 20:00:00,901.1206750543126,0.4678,long,2058,-9.926303807267521,ADAUSDT,-2.3547477554510454,0.45771,2022-08-26 15:00:00,0 days 19:00:00,TRAILING STOP
2060,2022-08-29 16:00:00,940.7107966239481,0.4461,long,-1,-3.188727387316199,ADAUSDT,-0.7598520511096173,0.4436,2022-08-30 15:00:00,0 days 23:00:00,SIGNAL
2063,2022-09-19 15:00:00,933.6318582995747,0.4488,long,-1,-1.7707261824509741,ADAUSDT,-0.4225935828877007,0.4478,2022-09-20 07:00:00,0 days 16:00:00,SIGNAL
2066,2022-09-21 13:00:00,923.3793263339303,0.45349999999999996,long,-1,-4.7118200264167625,ADAUSDT,-1.1252039691289926,0.4493,2022-09-21 14:00:00,0 days 01:00:00,SIGNAL
2069,2022-09-21 19:00:00,907.2953170658197,0.4605,long,2069,-21.79131004984884,ADAUSDT,-5.215609120521179,0.43738,2022-09-21 21:00:00,0 days 02:00:00,TRAILING STOP
2071,2022-09-22 21:00:00,896.4755061271642,0.4611,long,2071,-7.521182965642731,ADAUSDT,-1.819502277163307,0.453625,2022-09-23 08:00:00,0 days 11:00:00,TRAILING STOP
2073,2022-09-29 20:00:00,948.9910645529174,0.4341,long,-1,-2.0563687377797386,ADAUSDT,-0.49917069799585884,0.43279999999999996,2022-09-30 12:00:00,0 days 16:00:00,SIGNAL
2076,2022-10-25 16:00:00,1101.9048182412823,0.3735,long,-1,28.788475471853545,ADAUSDT,6.994939759036139,0.4004,2022-10-26 05:00:00,0 days 13:00:00,SIGNAL
