ref,date,size,price,direction,parent,pnl $,pair,pnl %,exit_price,exit_date,duration,order_close
1932,2022-01-14 06:00:00,2104.267507111109,0.1899,long,1932,-8.177793770210858,DOGEUSDT,-2.046492890995267,0.18639,2022-01-14 11:00:00,0 days 05:00:00,TRAILING STOP
1934,2022-01-18 00:00:00,2330.014489292662,0.1708,long,-1,-8.477291716393486,DOGEUSDT,-2.1301522248243545,0.1675,2022-01-18 09:00:00,0 days 09:00:00,SIGNAL
1937,2022-01-21 05:00:00,-2617.389102988683,0.1514,short,-1,-7.342561650614158,DOGEUSDT,-1.8529062087186272,0.1539,2022-01-21 11:00:00,0 days 06:00:00,SIGNAL
1940,2022-01-25 14:00:00,2812.006160310887,0.1404,long,-1,3.143260485995544,DOGEUSDT,0.796153846153855,0.1418,2022-01-26 01:00:00,0 days 11:00:00,SIGNAL
1943,2022-03-23 18:00:00,3089.325695162302,0.128,long,1943,15.226699379572905,DOGEUSDT,3.8506328125,0.13319,2022-03-24 13:00:00,0 days 19:00:00,TRAILING STOP
1945,2022-04-25 18:00:00,2645.9228855186643,0.1507,long,1945,7.912116434180869,DOGEUSDT,1.984276708692762,0.153995,2022-04-25 22:00:00,0 days 04:00:00,TRAILING STOP
1947,2022-04-25 23:00:00,2591.0416386237216,0.1544,long,-1,-2.61202907589659,DOGEUSDT,-0.6529145077720248,0.1537,2022-04-26 04:00:00,0 days 05:00:00,SIGNAL
1950,2022-05-20 16:00:00,-4779.126137227926,0.0835,short,-1,-2.2332856439265845,DOGEUSDT,-0.5596407185628679,0.0838,2022-05-21 01:00:00,0 days 09:00:00,SIGNAL
1953,2022-05-27 18:00:00,4963.790225800834,0.0804,long,-1,7.631827472168818,DOGEUSDT,1.91231343283583,0.0821,2022-05-28 08:00:00,0 days 14:00:00,SIGNAL
1956,2022-06-13 00:00:00,-6305.8960303504955,0.06352,short,1956,45.628300237798506,DOGEUSDT,11.39139719773298,0.056164500000000006,2022-06-13 10:00:00,0 days 10:00:00,TRAILING STOP
1958,2022-06-19 08:00:00,7316.609255575403,0.05599,long,-1,31.85322422461031,DOGEUSDT,7.775584925879627,0.06046,2022-06-20 00:00:00,0 days 16:00:00,SIGNAL
1961,2022-10-26 22:00:00,5768.673213317347,0.07213,long,1961,22.455708448807243,DOGEUSDT,5.3967821988077125,0.076171,2022-10-27 09:00:00,0 days 11:00:00,TRAILING STOP
1963,2022-10-29 11:00:00,4075.7927503760725,0.10319,long,1963,108.35210740330447,DOGEUSDT,25.76247940691927,0.1300075,2022-10-29 18:00:00,0 days 07:00:00,TRAILING STOP
1965,2022-10-29 19:00:00,3347.6898305772897,0.13214,long,1965,-23.10788099368691,DOGEUSDT,-5.223728621159385,0.125495,2022-10-29 20:00:00,0 days 01:00:00,TRAILING STOP
1967,2022-11-12 14:00:00,4838.709281067692,0.09043,long,-1,-1.8419030749311882,DOGEUSDT,-0.4209443768660752,0.09023,2022-11-12 19:00:00,0 days 05:00:00,SIGNAL
