Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1891.3237036079913,-108.67629639200868,1713.1759866297398,-1821.8522830217485,-5.433814819600434,-3.7838935072558906,-1.2510002996573193,10.254540113527556,29,7,21,1,24.137931034482758,18,10,0.6206896551724138,59.07503402171516,20.858874674908947,-12.88747540771611,39.5006762760133,-22.740440617175025
