Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1882.0474010626506,-117.95259893734942,-117.95259893734942,0,-5.897629946867471,-4.109951461355527,-1.8061285412961667,7.948594764627381,79,20,59,0,25.31645569620253,9,70,0.08860759493670886,-1.4930708726246762,10.064282795468007,-5.410817878757802,38.255537723767986,-20.743230682688075
