Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,2176.2985534291297,176.2985534291297,176.2985534291297,0,8.814927671456484,6.005921845174976,0.8211436687437946,6.522352524270968,23,10,13,0,43.47826086956522,23,0,1.0434782608695652,7.6651544969186824,42.81910710620801,-19.376347510226942,103.99923703767428,-22.384218328433978
