Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,2092.778226995847,92.77822699584704,92.77822699584704,0,4.638911349792352,3.1802105674935444,0.47767658497205284,4.821457463866988,28,11,17,0,39.285714285714285,12,16,0.35714285714285715,3.313508106994537,23.935244394759046,-10.029968314500282,92.42867985195672,-19.555150465463242
