Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,2137.918115210456,137.9181152104561,137.9181152104561,0,6.895905760522806,4.711659187078746,0.5419512000908789,4.829887619172411,18,7,11,0,38.88888888888889,16,2,0.4444444444444444,7.662117511692006,48.93611949196569,-18.603156475755046,189.1755891412317,-33.29476190582707
