Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1933.4266119982074,-66.57338800179264,-66.57338800179264,0,-3.3286694000896317,-2.310166719510841,-3.1128306246653463,4.251150444142683,6,1,5,0,16.666666666666664,4,2,1.0,-11.095564666965439,3.1757659429908314,-13.9498307889567,3.1757659429908314,-20.66255682114452
