Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1927.9297640180555,-72.0702359819445,-72.0702359819445,0,-3.6035117990972254,-2.502004615801265,-1.889435165970791,3.7498673722516513,11,3,8,0,27.27272727272727,8,3,1.2727272727272727,-6.551839634722228,16.027766402608645,-15.019191898721267,27.035633979090182,-20.79920079920078
