Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,1973.1332544933446,-26.866745506655434,-26.866745506655434,0,-1.3433372753327717,-0.9293947351597908,-2.3409971863208834,2.4243803196104294,5,2,3,0,40.0,2,3,1.4,-5.373349101331087,5.245605315144468,-12.452652045648252,6.056765275404064,-20.631751310900608
