Initial Portfolio Value,Final Portfolio Value,Total PnL (realized + unrealized),Total Realized PnL,Unrealized PnL,Total Return (%),Annualized Return (%),Sharpe Ratio,Maximum Drawdown (%),Number of Trades,Number of Winning Trades,Number of Losing Trades,Number of Open Trades,Win Rate (%),Number of Stop Loss Signals,Number of Signal Changes,Average Duration of Trades (days),Average PnL per Trade (USDT),Average PnL per Winning Trade (USDT),Average PnL per Losing Trade (USDT),Highest PnL Trade (USDT),Lowest PnL Trade (USDT)
2000,2135.903697121524,135.90369712152415,135.90369712152415,0,6.795184856076207,4.643531345896825,0.7860932394725118,4.044909688492628,17,9,8,0,52.94117647058824,10,7,0.0,7.994335124795538,26.113188607441028,-12.389375043180447,107.58661859593781,-22.944627830582398
